page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://fiverr.com/,shopping,_AA,aa,third_party,2,16.5,20.506096654409877,14.499999999999998,0
https://fiverr.com/,shopping,_AA,aa,listed,2,3,4.242640687119285,2.9999999999999996,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,page,3,234.33333333333334,443.1233838710538,255.8374049621708,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,third_party,3,226,413.42351166811983,238.6901757509094,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,listed,3,233.66666666666666,406.4656607062069,234.67305862506765,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,page,3,-1121,1116.9113662238378,644.8490779502855,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,third_party,3,-1122.6666666666667,968.56199250917,559.1995271020096,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,listed,3,-1147.6666666666667,967.0896201145648,558.3494525036369,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,page,3,-624.6666666666666,1069.0258805722774,617.2023799190811,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,third_party,3,-623.6666666666666,1065.5338255228378,615.1862409962622,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,listed,3,-631.3333333333334,1057.1359105305871,610.3377025148546,0
https://fwmrm.net/,infrastructure,_AA,aa,page,2,1411.5,610.2331521639906,431.5,0
https://fwmrm.net/,infrastructure,_AA,aa,third_party,2,1411.5,610.2331521639906,431.5,0
https://fwmrm.net/,infrastructure,_AA,aa,listed,2,360.5,224.15284963613556,158.49999999999997,0
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,page,3,-104362.66666666667,2321.008688767307,1340.034991251265,262094
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,third_party,3,-104362.66666666667,2321.008688767307,1340.034991251265,262094
https://fwmrm.net/,infrastructure,cdn.cookielaw.org,ablation,listed,3,-103635,2102.326092688763,1213.7785355382314,262094
https://fwmrm.net/,infrastructure,connect.facebook.net,ablation,page,3,-691,3141.441866404661,1813.7123072122915,221630.33333333334
