page,category,host,kind,rep,first_arm,width,control_bytes,ablated_bytes,own_bytes,diff_bytes,n_aborted
https://att.com/,productivity,s2.go-mpulse.net,ablation,1,ablated,third_party,1084734,950136,118330,16268,4
https://att.com/,productivity,s2.go-mpulse.net,ablation,1,ablated,listed,851038,718728,118330,13980,4
https://att.com/,productivity,s2.go-mpulse.net,ablation,2,control,page,7405340,6949140,118330,337870,4
https://att.com/,productivity,s2.go-mpulse.net,ablation,2,control,third_party,1077334,956130,118330,2874,4
https://att.com/,productivity,s2.go-mpulse.net,ablation,2,control,listed,844473,725243,118330,900,4
https://braze.com/,productivity,_AA,aa,0,control,page,7941121,8012257,0,-71136,0
https://braze.com/,productivity,_AA,aa,0,control,third_party,4627121,4633628,0,-6507,0
https://braze.com/,productivity,_AA,aa,0,control,listed,2194377,2202530,0,-8153,0
https://braze.com/,productivity,_AA,aa,1,ablated,page,7811317,8015649,0,-204332,0
https://braze.com/,productivity,_AA,aa,1,ablated,third_party,4497331,4636998,0,-139667,0
https://braze.com/,productivity,_AA,aa,1,ablated,listed,2064586,2204600,0,-140014,0
https://braze.com/,productivity,assets.qualified.com,ablation,0,control,page,8015460,6606084,1056519,352857,4
https://braze.com/,productivity,assets.qualified.com,ablation,0,control,third_party,4636019,3226239,1056519,353261,4
https://braze.com/,productivity,assets.qualified.com,ablation,0,control,listed,2204955,795204,1056519,353232,4
https://braze.com/,productivity,assets.qualified.com,ablation,1,ablated,page,7233372,6607427,1056739,-430794,4
https://braze.com/,productivity,assets.qualified.com,ablation,1,ablated,third_party,4507153,3227982,1056739,222432,4
https://braze.com/,productivity,assets.qualified.com,ablation,1,ablated,listed,2075755,796909,1056739,222107,4
https://braze.com/,productivity,assets.qualified.com,ablation,2,control,page,7899704,6493729,1056691,349284,4
https://braze.com/,productivity,assets.qualified.com,ablation,2,control,third_party,4627235,3227819,1056691,342725,4
https://braze.com/,productivity,assets.qualified.com,ablation,2,control,listed,2196162,796796,1056691,342675,4
https://braze.com/,productivity,js.qualified.com,ablation,0,control,page,8016080,6314666,476676,1224738,1
https://braze.com/,productivity,js.qualified.com,ablation,0,control,third_party,4636646,2935197,476676,1224773,1
https://braze.com/,productivity,js.qualified.com,ablation,0,control,listed,2203416,503665,476676,1223075,1
https://braze.com/,productivity,js.qualified.com,ablation,1,ablated,page,7623542,5981767,466600,1175175,1
https://braze.com/,productivity,js.qualified.com,ablation,1,ablated,third_party,4498333,2931997,466600,1099736,1
https://braze.com/,productivity,js.qualified.com,ablation,1,ablated,listed,2066304,500674,466600,1099030,1
https://braze.com/,productivity,js.qualified.com,ablation,2,control,page,8014685,6148029,476676,1389980,1
https://braze.com/,productivity,js.qualified.com,ablation,2,control,third_party,4636053,2936898,476676,1222479,1
https://braze.com/,productivity,js.qualified.com,ablation,2,control,listed,2204653,505798,476676,1222179,1
https://braze.com/,productivity,cdn.cookielaw.org,ablation,0,control,page,7693826,4108938,272781,3312107,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,0,control,third_party,4497952,729484,272781,3495687,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,0,control,listed,2066582,219309,272781,1574492,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,1,ablated,page,8014420,4110514,272781,3631125,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,1,ablated,third_party,4634985,731288,272781,3630916,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,1,ablated,listed,2203935,221408,272781,1709746,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,2,control,page,8016229,4108316,272781,3635132,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,2,control,third_party,4636774,728883,272781,3635110,2
https://braze.com/,productivity,cdn.cookielaw.org,ablation,2,control,listed,2205729,218983,272781,1713965,2
https://creativecommons.org/,reference,_AA,aa,0,control,page,20661553,20661638,0,-85,0
https://creativecommons.org/,reference,_AA,aa,0,control,third_party,183964,183964,0,0,0
https://creativecommons.org/,reference,_AA,aa,0,control,listed,3320,3320,0,0,0
https://creativecommons.org/,reference,_AA,aa,1,ablated,page,20661409,20661419,0,-10,0
https://creativecommons.org/,reference,_AA,aa,1,ablated,third_party,183964,183933,0,31,0
https://creativecommons.org/,reference,_AA,aa,1,ablated,listed,3320,3300,0,20,0
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,0,control,page,20661558,20660452,1920,-814,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,0,control,third_party,183964,182930,1920,-886,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,0,control,listed,3320,1400,1920,0,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,1,ablated,page,20661485,20659629,1920,-64,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,1,ablated,third_party,183964,182044,1920,0,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,1,ablated,listed,3320,1400,1920,0,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,2,control,page,20661514,20659505,1920,89,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,2,control,third_party,183964,182044,1920,0,3
https://creativecommons.org/,reference,region1.analytics.google.com,ablation,2,control,listed,3320,1400,1920,0,3
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,0,control,page,20661377,20660941,558,-122,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,0,control,third_party,183964,183395,558,11,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,0,control,listed,3320,2762,558,0,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,1,ablated,page,20661572,20661010,558,4,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,1,ablated,third_party,183964,183572,558,-166,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,1,ablated,listed,3320,2762,558,0,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,2,control,page,20661516,20660801,558,157,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,2,control,third_party,183964,183406,558,0,2
https://creativecommons.org/,reference,ad.doubleclick.net,ablation,2,control,listed,3320,2762,558,0,2
https://dailymotion.com/,entertainment,_AA,aa,0,control,page,3646789,3170119,0,476670,0
https://dailymotion.com/,entertainment,_AA,aa,0,control,third_party,1577711,1200894,0,376817,0
https://dailymotion.com/,entertainment,_AA,aa,0,control,listed,37244,1894,0,35350,0
https://dailymotion.com/,entertainment,_AA,aa,1,ablated,page,3646272,3646321,0,-49,0
https://dailymotion.com/,entertainment,_AA,aa,1,ablated,third_party,1577684,1577685,0,-1,0
https://dailymotion.com/,entertainment,_AA,aa,1,ablated,listed,37227,37229,0,-2,0
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,0,control,page,3646577,3628998,17910,-331,1
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,0,control,third_party,1577710,1559773,17910,27,1
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,0,control,listed,37225,19317,17910,-2,1
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,1,ablated,page,3646322,3170138,17910,458274,0
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,1,ablated,third_party,1577697,1200894,17910,358893,0
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,1,ablated,listed,37230,1894,17910,17426,0
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,2,control,page,3646878,3628923,17910,45,1
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,2,control,third_party,1577680,1559806,17910,-36,1
https://dailymotion.com/,entertainment,pagead2.googlesyndication.com,ablation,2,control,listed,37226,19318,17910,-2,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,0,control,page,3646299,3629358,17425,-484,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,0,control,third_party,1577688,1560281,17425,-18,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,0,control,listed,37229,19800,17425,4,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,1,ablated,page,3646768,3629390,17425,-47,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,1,ablated,third_party,1577695,1560292,17425,-22,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,1,ablated,listed,37230,19805,17425,0,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,2,control,page,3171141,3628907,0,-457766,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,2,control,third_party,1200893,1560292,0,-359399,1
https://dailymotion.com/,entertainment,s0.2mdn.net,ablation,2,control,listed,1893,19804,0,-17911,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,0,control,page,3646844,3644572,1895,377,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,0,control,third_party,1577717,1575822,1895,0,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,0,control,listed,37230,35335,1895,0,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,1,ablated,page,3646449,3644883,1895,-329,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,1,ablated,third_party,1577715,1575803,1895,17,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,1,ablated,listed,37230,35335,1895,0,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,2,control,page,3646899,3645871,1895,-867,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,2,control,third_party,1577716,1575804,1895,17,1
https://dailymotion.com/,entertainment,securepubads.g.doubleclick.net,ablation,2,control,listed,37230,35335,1895,0,1
https://disneyplus.com/,entertainment,_AA,aa,0,control,page,5817927,5499024,0,318903,0
https://disneyplus.com/,entertainment,_AA,aa,0,control,third_party,5490314,5390847,0,99467,0
https://disneyplus.com/,entertainment,_AA,aa,0,control,listed,366997,362357,0,4640,0
https://disneyplus.com/,entertainment,_AA,aa,1,ablated,page,5504169,5499030,0,5139,0
https://disneyplus.com/,entertainment,_AA,aa,1,ablated,third_party,5396017,5390878,0,5139,0
https://disneyplus.com/,entertainment,_AA,aa,1,ablated,listed,367461,362357,0,5104,0
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,0,control,page,5498440,4989191,360501,148748,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,0,control,third_party,5390870,4881039,360501,149330,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,0,control,listed,362357,1856,360501,0,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,1,ablated,page,5495722,5145103,360501,-9882,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,1,ablated,third_party,5387545,4881105,360501,145939,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,1,ablated,listed,362357,1856,360501,0,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,2,control,page,5877534,4995112,360501,521921,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,2,control,third_party,5549317,4886935,360501,301881,1
https://disneyplus.com/,entertainment,cdn.cookielaw.org,ablation,2,control,listed,361893,1392,360501,0,1
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,0,control,page,5495585,5497255,1392,-3062,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,0,control,third_party,5387433,5389103,1392,-3062,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,0,control,listed,361893,360501,1392,0,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,1,ablated,page,5492854,5493363,1856,-2365,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,1,ablated,third_party,5384702,5385793,1856,-2947,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,1,ablated,listed,362357,360501,1856,0,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,2,control,page,5495213,5629236,1856,-135879,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,2,control,third_party,5387643,5389120,1856,-3333,8
https://disneyplus.com/,entertainment,browser-intake-datadoghq.com,ablation,2,control,listed,362357,360501,1856,0,8
https://fiverr.com/,shopping,_AA,aa,0,control,page,894164,894169,0,-5,0
https://fiverr.com/,shopping,_AA,aa,0,control,third_party,878121,878090,0,31,0
https://fiverr.com/,shopping,_AA,aa,0,control,listed,625322,625316,0,6,0
https://fiverr.com/,shopping,_AA,aa,1,ablated,page,894138,894171,0,-33,0
https://fiverr.com/,shopping,_AA,aa,1,ablated,third_party,878096,878094,0,2,0
https://fiverr.com/,shopping,_AA,aa,1,ablated,listed,625320,625320,0,0,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,0,control,page,894150,894174,0,-24,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,0,control,third_party,878096,878092,0,4,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,0,control,listed,625320,625318,0,2,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,1,ablated,page,894869,894123,0,746,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,1,ablated,third_party,878793,878090,0,703,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,1,ablated,listed,626019,625316,0,703,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,2,control,page,894173,894192,0,-19,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,2,control,third_party,878090,878119,0,-29,0
https://fiverr.com/,shopping,connect.facebook.net,ablation,2,control,listed,625316,625320,0,-4,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,0,control,page,894195,895281,0,-1086,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,0,control,third_party,878115,879994,0,-1879,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,0,control,listed,625316,627220,0,-1904,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,1,ablated,page,894189,894211,0,-22,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,1,ablated,third_party,878113,878144,0,-31,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,1,ablated,listed,625312,625370,0,-58,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,2,control,page,893452,895707,0,-2255,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,2,control,third_party,878165,879623,0,-1458,0
https://fiverr.com/,shopping,cdn.cookielaw.org,ablation,2,control,listed,625362,626843,0,-1481,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,0,control,page,894186,894182,0,4,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,0,control,third_party,878109,878109,0,0,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,0,control,listed,625310,625335,0,-25,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,1,ablated,page,894917,896776,0,-1859,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,1,ablated,third_party,878837,880691,0,-1854,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,1,ablated,listed,626062,627914,0,-1852,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,2,control,page,894171,894190,0,-19,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,2,control,third_party,878097,878114,0,-17,0
https://fiverr.com/,shopping,53e1270541f5.cdn4.forter.com,ablation,2,control,listed,625322,625339,0,-17,0
https://fwmrm.net/,infrastructure,_AA,aa,0,control,page,2757585,2755742,0,1843,0
