page,category,host,kind,width,n,mean_bytes,sd_bytes,se_bytes,own_mean_bytes
https://harvard.edu/,reference,www.google-analytics.com,ablation,page,2,-275.5,361.3315651863258,255.5,23572
https://harvard.edu/,reference,www.google-analytics.com,ablation,third_party,2,-374.5,501.3387078612622,354.5,23572
https://harvard.edu/,reference,www.google-analytics.com,ablation,listed,2,0.5,0.7071067811865476,0.5,23572
https://harvard.edu/,reference,cdn.parsely.com,ablation,page,2,175,176.7766952966369,125.0,20034
https://harvard.edu/,reference,cdn.parsely.com,ablation,third_party,2,274,36.76955262170047,25.999999999999996,20034
https://harvard.edu/,reference,cdn.parsely.com,ablation,listed,2,283,42.42640687119285,30.0,20034
https://harvard.edu/,reference,_JOINT,joint,page,2,478.5,331.6330803764908,234.5,205197.5
https://harvard.edu/,reference,_JOINT,joint,third_party,2,478.5,331.6330803764908,234.5,205197.5
https://harvard.edu/,reference,_JOINT,joint,listed,2,466,335.1686142824235,236.99999999999997,205197.5
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,page,2,61454,129052.64442079442,91254.0,257144.5
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,third_party,2,61447.5,129051.93731401322,91253.49999999999,257144.5
https://imgur.com/,social,securepubads.g.doubleclick.net,ablation,listed,2,-187644.5,122738.88797157974,86789.5,257144.5
https://imgur.com/,social,quicklyedit.com,ablation,page,2,60878.5,1470.0749980868322,1039.4999999999998,48425.5
https://imgur.com/,social,quicklyedit.com,ablation,third_party,2,60874,1483.5100269293766,1048.9999999999998,48425.5
https://imgur.com/,social,quicklyedit.com,ablation,listed,2,714.5,1259.3571772932412,890.5,48425.5
https://imgur.com/,social,btloader.com,ablation,page,2,15932,1824.3354954612926,1289.9999999999998,36557
https://imgur.com/,social,btloader.com,ablation,third_party,2,16163,1507.5516574897192,1065.9999999999998,36557
https://imgur.com/,social,btloader.com,ablation,listed,2,15186.5,1347.038418160373,952.5,36557
https://imgur.com/,social,_JOINT,joint,page,2,-34197.5,36749.04652504606,25985.5,341956.5
https://imgur.com/,social,_JOINT,joint,third_party,2,-34103,36858.648076129975,26062.999999999996,341956.5
https://imgur.com/,social,_JOINT,joint,listed,2,-268358.5,52264.383517841285,36956.49999999999,341956.5
https://livejournal.com/,social,yandex.ru,ablation,page,2,328720,18227.798605426822,12889.0,221705.5
https://livejournal.com/,social,yandex.ru,ablation,third_party,2,327927.5,17935.763504796778,12682.499999999998,221705.5
https://livejournal.com/,social,yandex.ru,ablation,listed,2,-2910,3805.648696345999,2691.0,221705.5
https://livejournal.com/,social,ssp.rambler.ru,ablation,page,2,754822.5,108384.62031349282,76639.5,107676
https://livejournal.com/,social,ssp.rambler.ru,ablation,third_party,2,753994.5,108530.28431041725,76742.5,107676
https://livejournal.com/,social,ssp.rambler.ru,ablation,listed,2,303438,16959.249039978156,11992.0,107676
https://livejournal.com/,social,mc.webvisor.org,ablation,page,2,-13744.5,81276.97474992533,57471.49999999999,92220
https://livejournal.com/,social,mc.webvisor.org,ablation,third_party,2,-13691,81204.14275146312,57420.0,92220
https://livejournal.com/,social,mc.webvisor.org,ablation,listed,2,-15515.5,28702.17135514315,20295.499999999996,92220
https://livejournal.com/,social,_JOINT,joint,page,2,471120,7496.746094139777,5300.999999999999,425134
https://livejournal.com/,social,_JOINT,joint,third_party,2,470340.5,7481.896851734859,5290.5,425134
https://livejournal.com/,social,_JOINT,joint,listed,2,79395.5,3297.2389206728712,2331.5,425134
https://mlb.com/,news,analytics.tiktok.com,ablation,page,2,-6426337.5,39767141.6088167,28119615.499999996,680272.5
https://mlb.com/,news,analytics.tiktok.com,ablation,third_party,2,-33352.5,69800.63169126767,49356.5,680272.5
https://mlb.com/,news,analytics.tiktok.com,ablation,listed,2,-33969,64444.29782377957,45569.0,680272.5
https://mlb.com/,news,pagead2.googlesyndication.com,ablation,page,2,-7619117.5,13187284.78936754,9324818.499999998,505491.5
